Source,Target,Type,id,label,timeset,weight
4298843519429772729,16453753992422580575,Undirected,465,,,1.0
4298843519429772729,13514658990396626488,Undirected,466,,,1.0
4298843519429772729,W3fGzkjn5sEJ,Undirected,467,,,1.0
4298843519429772729,HbQz3Lu1BIEJ,Undirected,468,,,1.0
4298843519429772729,2936350453021664370,Undirected,469,,,1.0
4298843519429772729,13385082621814901344,Undirected,470,,,1.0
4298843519429772729,pMU87k0uiBIJ,Undirected,471,,,1.0
4298843519429772729,11418927758183890669,Undirected,472,,,1.0
15545383902422920995,2636777366644867070,Undirected,473,,,1.0
13514658990396626488,5166836523204459039,Undirected,474,,,1.0
14754914666618673034,10596092289747877742,Undirected,475,,,1.0
14754914666618673034,14744828949324683902,Undirected,476,,,1.0
14754914666618673034,12246407128941570835,Undirected,477,,,1.0
14754914666618673034,1455324501317454633,Undirected,478,,,1.0
14754914666618673034,5110908401427779472,Undirected,479,,,1.0
14754914666618673034,3649212486285193567,Undirected,480,,,1.0
14754914666618673034,14773482829324899010,Undirected,481,,,1.0
14754914666618673034,8660519292196001936,Undirected,482,,,1.0
14754914666618673034,1077456942190893957,Undirected,483,,,1.0
14754914666618673034,5217416081280710414,Undirected,484,,,1.0
6030554480070316553,17321921475974663331,Undirected,485,,,1.0
6030554480070316553,7854368351622145429,Undirected,486,,,1.0
6030554480070316553,14575728249394105942,Undirected,487,,,1.0
6030554480070316553,4245856683687768526,Undirected,488,,,1.0
6030554480070316553,11117117582201956279,Undirected,489,,,1.0
6030554480070316553,13985919088880938503,Undirected,490,,,1.0
6030554480070316553,7414478174680996535,Undirected,491,,,1.0
6030554480070316553,11622386870923274815,Undirected,492,,,1.0
6030554480070316553,5ZjiBJ9s0mwJ,Undirected,493,,,1.0
6030554480070316553,14981588631810288837,Undirected,494,,,1.0
4245856683687768526,2636777366644867070,Undirected,495,,,1.0
4245856683687768526,13156842721672657106,Undirected,496,,,1.0
4245856683687768526,5416306246452258760,Undirected,497,,,1.0
4245856683687768526,16500729913086149825,Undirected,498,,,1.0
6197844616228794958,zO7tBUrAOzoJ,Undirected,499,,,1.0
6197844616228794958,1804495301269010079,Undirected,500,,,1.0
6197844616228794958,nR7Ogbw7R_wJ,Undirected,501,,,1.0
6197844616228794958,OhUqjXpC98gJ,Undirected,502,,,1.0
6197844616228794958,18242192350285797485,Undirected,503,,,1.0
6197844616228794958,1165074877395599049,Undirected,504,,,1.0
6197844616228794958,12959861621031166017,Undirected,505,,,1.0
6197844616228794958,5634697180567220356,Undirected,506,,,1.0
8699103415410485888,16497382630044157113,Undirected,507,,,1.0
8699103415410485888,105437366022962744,Undirected,508,,,1.0
8699103415410485888,16871710176311109794,Undirected,509,,,1.0
8699103415410485888,15389851473159768577,Undirected,510,,,1.0
8699103415410485888,7684928948643330112,Undirected,511,,,1.0
8699103415410485888,81sK0z7n8sYJ,Undirected,512,,,1.0
8699103415410485888,e6eW7aAUeQEJ,Undirected,513,,,1.0
8699103415410485888,fb1729izfEUJ,Undirected,514,,,1.0
8699103415410485888,15428066354457734717,Undirected,515,,,1.0
16497382630044157113,6144676327891303155,Undirected,516,,,1.0
105437366022962744,6144676327891303155,Undirected,517,,,1.0
105437366022962744,13156842721672657106,Undirected,518,,,1.0
105437366022962744,15449877812446084240,Undirected,519,,,1.0
15820374892181045125,6144676327891303155,Undirected,520,,,1.0
15820374892181045125,9840520094212006520,Undirected,521,,,1.0
15820374892181045125,7888925770151161745,Undirected,522,,,1.0
15820374892181045125,11943682402332285643,Undirected,523,,,1.0
15820374892181045125,13850202583249347744,Undirected,524,,,1.0
15820374892181045125,4896573412628220982,Undirected,525,,,1.0
15820374892181045125,6045317843202370240,Undirected,526,,,1.0
15820374892181045125,13661315788953277963,Undirected,527,,,1.0
15820374892181045125,8829796139204846175,Undirected,528,,,1.0
15820374892181045125,6172258475072887779,Undirected,529,,,1.0
15820374892181045125,14102501815083493623,Undirected,530,,,1.0
15820374892181045125,2551823481747433462,Undirected,531,,,1.0
15820374892181045125,17426008934855822496,Undirected,532,,,1.0
15820374892181045125,13881357956884900906,Undirected,533,,,1.0
15820374892181045125,13741933698683254249,Undirected,534,,,1.0
15820374892181045125,10683586092371669412,Undirected,535,,,1.0
15820374892181045125,9943990445247339863,Undirected,536,,,1.0
15820374892181045125,9540070320751832526,Undirected,537,,,1.0
15820374892181045125,12034168930451166649,Undirected,538,,,1.0
15820374892181045125,848883094870181158,Undirected,539,,,1.0
6144676327891303155,7698984850802510563,Undirected,540,,,1.0
6144676327891303155,11645106420510883067,Undirected,541,,,1.0
6144676327891303155,9391406193657745690,Undirected,542,,,1.0
6144676327891303155,13156842721672657106,Undirected,543,,,1.0
6144676327891303155,5166836523204459039,Undirected,544,,,1.0
6144676327891303155,14181499255672428941,Undirected,545,,,1.0
6144676327891303155,13141878138318689875,Undirected,546,,,1.0
6144676327891303155,7669467323260731774,Undirected,547,,,1.0
6144676327891303155,2392652937480327299,Undirected,548,,,1.0
6144676327891303155,9114752223003354052,Undirected,549,,,1.0
6144676327891303155,8628864586489987868,Undirected,550,,,1.0
6144676327891303155,9977275656853151065,Undirected,551,,,1.0
6144676327891303155,17636978926116746274,Undirected,552,,,1.0
6144676327891303155,4776615977978121913,Undirected,553,,,1.0
6144676327891303155,gsJRDYCy-mUJ,Undirected,554,,,1.0
6144676327891303155,17735588375726252372,Undirected,555,,,1.0
6144676327891303155,5349855876584553652,Undirected,556,,,1.0
6144676327891303155,5246455310253530805,Undirected,557,,,1.0
6144676327891303155,4744308593381762283,Undirected,558,,,1.0
6144676327891303155,3080741033740409085,Undirected,559,,,1.0
7698984850802510563,9463226186989439168,Undirected,560,,,1.0
9391406193657745690,6549698298818466281,Undirected,561,,,1.0
9391406193657745690,9463226186989439168,Undirected,562,,,1.0
13156842721672657106,2636777366644867070,Undirected,563,,,1.0
13156842721672657106,14666401476808431612,Undirected,564,,,1.0
13156842721672657106,7549931035263924296,Undirected,565,,,1.0
13156842721672657106,16866194489200786287,Undirected,566,,,1.0
13156842721672657106,4712261508686480131,Undirected,567,,,1.0
13156842721672657106,13459821235180700619,Undirected,568,,,1.0
13156842721672657106,12893061487572205506,Undirected,569,,,1.0
13156842721672657106,2232964429010387413,Undirected,570,,,1.0
13156842721672657106,0Hh1F9rIWbwJ,Undirected,571,,,1.0
13156842721672657106,10901624728520745368,Undirected,572,,,1.0
13156842721672657106,9463226186989439168,Undirected,573,,,1.0
13156842721672657106,3080741033740409085,Undirected,574,,,1.0
5166836523204459039,14666401476808431612,Undirected,575,,,1.0
5166836523204459039,7549931035263924296,Undirected,576,,,1.0
5166836523204459039,10318094815141473142,Undirected,577,,,1.0
5166836523204459039,4712261508686480131,Undirected,578,,,1.0
5166836523204459039,15899774697704297204,Undirected,579,,,1.0
5166836523204459039,17735588375726252372,Undirected,580,,,1.0
5166836523204459039,17539354756184382997,Undirected,581,,,1.0
5166836523204459039,wUY0KTbVw7gJ,Undirected,582,,,1.0
5166836523204459039,z4bWKTLCX-oJ,Undirected,583,,,1.0
5166836523204459039,HDBRLoerZssJ,Undirected,584,,,1.0
5166836523204459039,15847238956904925947,Undirected,585,,,1.0
13141878138318689875,15772386642608605752,Undirected,586,,,1.0
7669467323260731774,2636777366644867070,Undirected,587,,,1.0
7669467323260731774,14666401476808431612,Undirected,588,,,1.0
gsJRDYCy-mUJ,14581929635088650349,Undirected,589,,,1.0
9840520094212006520,13954172459060659834,Undirected,590,,,1.0
9840520094212006520,17938322760940652244,Undirected,591,,,1.0
9840520094212006520,848883094870181158,Undirected,592,,,1.0
9840520094212006520,13389852873061753429,Undirected,593,,,1.0
9840520094212006520,10329095524316721350,Undirected,594,,,1.0
9840520094212006520,2284015666611803892,Undirected,595,,,1.0
9840520094212006520,15081178701345988053,Undirected,596,,,1.0
9840520094212006520,13576430153310904182,Undirected,597,,,1.0
9840520094212006520,16539597128448195307,Undirected,598,,,1.0
9840520094212006520,cCG-V-5fDZYJ,Undirected,599,,,1.0
9840520094212006520,pdrPmWOrGW0J,Undirected,600,,,1.0
9840520094212006520,10882350784952145111,Undirected,601,,,1.0
9840520094212006520,Q_x9yRfPKUwJ,Undirected,602,,,1.0
9840520094212006520,Voot5OBRX24J,Undirected,603,,,1.0
9840520094212006520,-TVkNNMi_CUJ,Undirected,604,,,1.0
9840520094212006520,13846299786055024339,Undirected,605,,,1.0
9840520094212006520,Kad2e0x0rjgJ,Undirected,606,,,1.0
9840520094212006520,ywRTk149KgoJ,Undirected,607,,,1.0
9840520094212006520,3mCNvMcRFtsJ,Undirected,608,,,1.0
9840520094212006520,11418927758183890669,Undirected,609,,,1.0
9840520094212006520,17472822977695458745,Undirected,610,,,1.0
13954172459060659834,6348177789335667312,Undirected,611,,,1.0
13954172459060659834,14666401476808431612,Undirected,612,,,1.0
13954172459060659834,5836572997130778056,Undirected,613,,,1.0
13954172459060659834,17472822977695458745,Undirected,614,,,1.0
13954172459060659834,2284015666611803892,Undirected,615,,,1.0
13954172459060659834,6774594899548531708,Undirected,616,,,1.0
13954172459060659834,GHnKASGNb5UJ,Undirected,617,,,1.0
13954172459060659834,JwOnKo695_UJ,Undirected,618,,,1.0
13954172459060659834,cCG-V-5fDZYJ,Undirected,619,,,1.0
13954172459060659834,12999894167376112401,Undirected,620,,,1.0
13954172459060659834,17071373493124649841,Undirected,621,,,1.0
13954172459060659834,4931781974608114781,Undirected,622,,,1.0
13954172459060659834,10595257807058607897,Undirected,623,,,1.0
17938322760940652244,5836572997130778056,Undirected,624,,,1.0
848883094870181158,12823962607183783141,Undirected,625,,,1.0
848883094870181158,J6muRt-ZYAYJ,Undirected,626,,,1.0
848883094870181158,ri5KUcfVSGwJ,Undirected,627,,,1.0
848883094870181158,H6TtccHv20EJ,Undirected,628,,,1.0
848883094870181158,MnMOkED91lsJ,Undirected,629,,,1.0
848883094870181158,2465016373315123746,Undirected,630,,,1.0
848883094870181158,14169706109037225952,Undirected,631,,,1.0
848883094870181158,17472822977695458745,Undirected,632,,,1.0
13389852873061753429,17472822977695458745,Undirected,633,,,1.0
13389852873061753429,kajqK1IRGWoJ,Undirected,634,,,1.0
13389852873061753429,EdiKU3AbFCAJ,Undirected,635,,,1.0
13389852873061753429,9011812194188877887,Undirected,636,,,1.0
13389852873061753429,9106141020429187252,Undirected,637,,,1.0
Q_x9yRfPKUwJ,13741933698683254249,Undirected,638,,,1.0
Q_x9yRfPKUwJ,2829357334983715006,Undirected,639,,,1.0
3mCNvMcRFtsJ,7888925770151161745,Undirected,640,,,1.0
7888925770151161745,17274278607673213953,Undirected,641,,,1.0
7888925770151161745,504840839009994421,Undirected,642,,,1.0
7888925770151161745,18014733566641951251,Undirected,643,,,1.0
7888925770151161745,11764061393098372321,Undirected,644,,,1.0
7888925770151161745,VsSyK4e4UI8J,Undirected,645,,,1.0
7888925770151161745,14184207097276050256,Undirected,646,,,1.0
7888925770151161745,OkGKXrjOdIgJ,Undirected,647,,,1.0
7888925770151161745,eHrxY-KXlwsJ,Undirected,648,,,1.0
7888925770151161745,t6JRZRKXJMkJ,Undirected,649,,,1.0
7888925770151161745,n4lRwwSsReQJ,Undirected,650,,,1.0
7888925770151161745,2Ukj9J6oeKsJ,Undirected,651,,,1.0
7888925770151161745,BYYRAJw1qwkJ,Undirected,652,,,1.0
7888925770151161745,2787162621145468664,Undirected,653,,,1.0
7888925770151161745,LB21ErMPQfkJ,Undirected,654,,,1.0
7888925770151161745,izlJZ7AaNP4J,Undirected,655,,,1.0
7888925770151161745,WoZKebddOeYJ,Undirected,656,,,1.0
7888925770151161745,BlWnqY-ji5UJ,Undirected,657,,,1.0
7888925770151161745,17472822977695458745,Undirected,658,,,1.0
VsSyK4e4UI8J,15772386642608605752,Undirected,659,,,1.0
VsSyK4e4UI8J,16647881414027553701,Undirected,660,,,1.0
11943682402332285643,7140529713503650093,Undirected,661,,,1.0
11943682402332285643,1302732242937166581,Undirected,662,,,1.0
11943682402332285643,12816807149861403296,Undirected,663,,,1.0
11943682402332285643,6302243699512119419,Undirected,664,,,1.0
11943682402332285643,d1pFNq06HKcJ,Undirected,665,,,1.0
11943682402332285643,3677483843171710474,Undirected,666,,,1.0
11943682402332285643,2719447441836261993,Undirected,667,,,1.0
11943682402332285643,wEaDSEgyBdcJ,Undirected,668,,,1.0
11943682402332285643,16343290829828213568,Undirected,669,,,1.0
11943682402332285643,MuSSYC5aW9sJ,Undirected,670,,,1.0
11943682402332285643,9070289482933460539,Undirected,671,,,1.0
11943682402332285643,-DtKhcc7aMgJ,Undirected,672,,,1.0
11943682402332285643,4018580935058491302,Undirected,673,,,1.0
11943682402332285643,9422070790999597312,Undirected,674,,,1.0
11943682402332285643,14092552228546642166,Undirected,675,,,1.0
11943682402332285643,5567140825069121258,Undirected,676,,,1.0
11943682402332285643,6039952265861391297,Undirected,677,,,1.0
13850202583249347744,789924529603271417,Undirected,678,,,1.0
13850202583249347744,1513320138141712531,Undirected,679,,,1.0
13850202583249347744,12854440565764788690,Undirected,680,,,1.0
13850202583249347744,D9DDfw1y0hIJ,Undirected,681,,,1.0
13850202583249347744,bEebg_NineMJ,Undirected,682,,,1.0
13850202583249347744,hXItn8c7ALoJ,Undirected,683,,,1.0
13850202583249347744,2434144564733148443,Undirected,684,,,1.0
13850202583249347744,5c8t1lAl9ZwJ,Undirected,685,,,1.0
13850202583249347744,12418976785841115730,Undirected,686,,,1.0
13850202583249347744,11421703547519042699,Undirected,687,,,1.0
13850202583249347744,x2Ldq8yFCMwJ,Undirected,688,,,1.0
12418976785841115730,13661315788953277963,Undirected,689,,,1.0
12418976785841115730,2551823481747433462,Undirected,690,,,1.0
12418976785841115730,17426008934855822496,Undirected,691,,,1.0
4896573412628220982,2764308938463123288,Undirected,692,,,1.0
4896573412628220982,m1oxBhKIHNYJ,Undirected,693,,,1.0
4896573412628220982,0sk3Da-OeZkJ,Undirected,694,,,1.0
4896573412628220982,626872910114128966,Undirected,695,,,1.0
4896573412628220982,11422815139361238733,Undirected,696,,,1.0
4896573412628220982,26AXVyMtJKQJ,Undirected,697,,,1.0
4896573412628220982,8363737010149299998,Undirected,698,,,1.0
4896573412628220982,Vev2bq4JPTQJ,Undirected,699,,,1.0
4896573412628220982,NHIJncMKNasJ,Undirected,700,,,1.0
4896573412628220982,6925438694063456195,Undirected,701,,,1.0
4896573412628220982,9718485248587812956,Undirected,702,,,1.0
4896573412628220982,2007077440857161272,Undirected,703,,,1.0
6045317843202370240,6855743300556094071,Undirected,704,,,1.0
6045317843202370240,13881357956884900906,Undirected,705,,,1.0
6045317843202370240,14126036532872302078,Undirected,706,,,1.0
6045317843202370240,4528831088455591025,Undirected,707,,,1.0
6045317843202370240,2299159628203766904,Undirected,708,,,1.0
6045317843202370240,2899566691811200720,Undirected,709,,,1.0
6045317843202370240,13383155647787930810,Undirected,710,,,1.0
6045317843202370240,DpI1-QZT1CMJ,Undirected,711,,,1.0
13881357956884900906,13661315788953277963,Undirected,712,,,1.0
13881357956884900906,17426008934855822496,Undirected,713,,,1.0
13881357956884900906,11477544665429370969,Undirected,714,,,1.0
13881357956884900906,HTq0Dh8kLrcJ,Undirected,715,,,1.0
13881357956884900906,cET0PzyKesAJ,Undirected,716,,,1.0
13881357956884900906,16309291500683906558,Undirected,717,,,1.0
13881357956884900906,apjzsfXQdNcJ,Undirected,718,,,1.0
13881357956884900906,NxNn9Vjs-CQJ,Undirected,719,,,1.0
13881357956884900906,323377270196675272,Undirected,720,,,1.0
13881357956884900906,12034168930451166649,Undirected,721,,,1.0
13881357956884900906,17472822977695458745,Undirected,722,,,1.0
13661315788953277963,1341129510259644311,Undirected,723,,,1.0
13661315788953277963,9155628942252233397,Undirected,724,,,1.0
13661315788953277963,11477544665429370969,Undirected,725,,,1.0
13661315788953277963,T_ymtU6oubUJ,Undirected,726,,,1.0
13661315788953277963,17563833242196469823,Undirected,727,,,1.0
13661315788953277963,7734976829442044762,Undirected,728,,,1.0
13661315788953277963,PIjO9M8PQ8QJ,Undirected,729,,,1.0
13661315788953277963,10254764310667261322,Undirected,730,,,1.0
13661315788953277963,17472822977695458745,Undirected,731,,,1.0
9155628942252233397,10683586092371669412,Undirected,732,,,1.0
8829796139204846175,16865886120180870030,Undirected,733,,,1.0
8829796139204846175,4467697002441986629,Undirected,734,,,1.0
8829796139204846175,13807588136460576149,Undirected,735,,,1.0
8829796139204846175,--xQNDWtv9UJ,Undirected,736,,,1.0
8829796139204846175,11195590573352094626,Undirected,737,,,1.0
8829796139204846175,rLU-cjjNwjcJ,Undirected,738,,,1.0
8829796139204846175,uDHpt0ZuhjAJ,Undirected,739,,,1.0
6172258475072887779,2396081693632412643,Undirected,740,,,1.0
6172258475072887779,4126595966507130194,Undirected,741,,,1.0
6172258475072887779,9560380521841141120,Undirected,742,,,1.0
6172258475072887779,3ItpDBp4uRIJ,Undirected,743,,,1.0
6172258475072887779,9912967229397592213,Undirected,744,,,1.0
6172258475072887779,hlaFnpSCppEJ,Undirected,745,,,1.0
6172258475072887779,3gA30ueUom4J,Undirected,746,,,1.0
6172258475072887779,7506634480138053454,Undirected,747,,,1.0
6172258475072887779,10191933311345519835,Undirected,748,,,1.0
14102501815083493623,1990707398201628236,Undirected,749,,,1.0
14102501815083493623,14177128040392621312,Undirected,750,,,1.0
14102501815083493623,PRI-I8aFK8AJ,Undirected,751,,,1.0
14102501815083493623,lJNfg1EbV7UJ,Undirected,752,,,1.0
14102501815083493623,343908359337616014,Undirected,753,,,1.0
14102501815083493623,mDJx5OQlKU0J,Undirected,754,,,1.0
14102501815083493623,a9XKNiV24P0J,Undirected,755,,,1.0
2551823481747433462,13612405143572707726,Undirected,756,,,1.0
2551823481747433462,QgMFJmguu_EJ,Undirected,757,,,1.0
2551823481747433462,9464211710615909495,Undirected,758,,,1.0
2551823481747433462,tAfokrJALpQJ,Undirected,759,,,1.0
2551823481747433462,75TK2jV4uHMJ,Undirected,760,,,1.0
2551823481747433462,COHz-RorgFAJ,Undirected,761,,,1.0
QgMFJmguu_EJ,12210172915735081880,Undirected,762,,,1.0
COHz-RorgFAJ,12034168930451166649,Undirected,763,,,1.0
17426008934855822496,3547314468747857338,Undirected,764,,,1.0
17426008934855822496,3407168468261136342,Undirected,765,,,1.0
17426008934855822496,15362295529945795137,Undirected,766,,,1.0
17426008934855822496,14245794425698702494,Undirected,767,,,1.0
13741933698683254249,13707894467680805605,Undirected,768,,,1.0
13741933698683254249,AshiGeQR7rcJ,Undirected,769,,,1.0
13741933698683254249,8dqaW0d0qPQJ,Undirected,770,,,1.0
13741933698683254249,PiO7hJkcDEwJ,Undirected,771,,,1.0
AshiGeQR7rcJ,15772386642608605752,Undirected,772,,,1.0
10683586092371669412,17335457507007017839,Undirected,773,,,1.0
10683586092371669412,EI_BM5LIsPYJ,Undirected,774,,,1.0
10683586092371669412,13194721344343950056,Undirected,775,,,1.0
10683586092371669412,-MpznnvPjrcJ,Undirected,776,,,1.0
10683586092371669412,5354833071975471168,Undirected,777,,,1.0
10683586092371669412,i-AZ52_n2A8J,Undirected,778,,,1.0
10683586092371669412,12I1xNRpWVEJ,Undirected,779,,,1.0
10683586092371669412,2465891236829553349,Undirected,780,,,1.0
9943990445247339863,12823962607183783141,Undirected,781,,,1.0
9943990445247339863,nc8OB6iRrfwJ,Undirected,782,,,1.0
9943990445247339863,3860192898049196477,Undirected,783,,,1.0
9943990445247339863,8772606900391040264,Undirected,784,,,1.0
9943990445247339863,kajqK1IRGWoJ,Undirected,785,,,1.0
9943990445247339863,12774685855757784453,Undirected,786,,,1.0
9943990445247339863,RQvUW-dUg70J,Undirected,787,,,1.0
9943990445247339863,13466443326617050815,Undirected,788,,,1.0
9943990445247339863,ZkzAehrKZq8J,Undirected,789,,,1.0
9943990445247339863,tY_SgYbpdIwJ,Undirected,790,,,1.0
9540070320751832526,RPB6GHK8GSYJ,Undirected,791,,,1.0
9540070320751832526,3365948417366383015,Undirected,792,,,1.0
9540070320751832526,0gAu_9ZhMBcJ,Undirected,793,,,1.0
12034168930451166649,3769799901749722451,Undirected,794,,,1.0
12034168930451166649,10245226461720191106,Undirected,795,,,1.0
12034168930451166649,17472822977695458745,Undirected,796,,,1.0
7549931035263924296,9245975377064037442,Undirected,797,,,1.0
7549931035263924296,7083374017067970810,Undirected,798,,,1.0
7549931035263924296,9002548514113539138,Undirected,799,,,1.0
7549931035263924296,2636777366644867070,Undirected,800,,,1.0
7549931035263924296,6348177789335667312,Undirected,801,,,1.0
7549931035263924296,7735211523881382879,Undirected,802,,,1.0
7549931035263924296,15428066354457734717,Undirected,803,,,1.0
7549931035263924296,14666401476808431612,Undirected,804,,,1.0
7549931035263924296,16542822083706314757,Undirected,805,,,1.0
7549931035263924296,6549698298818466281,Undirected,806,,,1.0
7549931035263924296,5416306246452258760,Undirected,807,,,1.0
7549931035263924296,12906194474548517177,Undirected,808,,,1.0
7549931035263924296,5172555326237302875,Undirected,809,,,1.0
7549931035263924296,16500729913086149825,Undirected,810,,,1.0
7549931035263924296,5536104453108297757,Undirected,811,,,1.0
7549931035263924296,15449877812446084240,Undirected,812,,,1.0
7549931035263924296,4744308593381762283,Undirected,813,,,1.0
9245975377064037442,2302577153353147229,Undirected,814,,,1.0
9245975377064037442,2627676507898331139,Undirected,815,,,1.0
9245975377064037442,10934887907058316665,Undirected,816,,,1.0
9245975377064037442,16675964375373910808,Undirected,817,,,1.0
9245975377064037442,13945428947154930410,Undirected,818,,,1.0
9245975377064037442,13398041458041142686,Undirected,819,,,1.0
9245975377064037442,5896639308784305345,Undirected,820,,,1.0
9245975377064037442,14310368493399789483,Undirected,821,,,1.0
9245975377064037442,14923328242383248406,Undirected,822,,,1.0
9245975377064037442,3562433332986078330,Undirected,823,,,1.0
9245975377064037442,11882658920873991278,Undirected,824,,,1.0
9245975377064037442,13612363354764959440,Undirected,825,,,1.0
9245975377064037442,4468802553456997580,Undirected,826,,,1.0
9245975377064037442,16487416396053377941,Undirected,827,,,1.0
9245975377064037442,12618436511842922407,Undirected,828,,,1.0
9245975377064037442,12369680439529562876,Undirected,829,,,1.0
9245975377064037442,10588399434752634390,Undirected,830,,,1.0
9245975377064037442,13172877503918301967,Undirected,831,,,1.0
9245975377064037442,2931390489966038033,Undirected,832,,,1.0
9245975377064037442,12902264364666416704,Undirected,833,,,1.0
9245975377064037442,4744308593381762283,Undirected,834,,,1.0
2302577153353147229,5536104453108297757,Undirected,835,,,1.0
7083374017067970810,12098213434807318518,Undirected,836,,,1.0
7083374017067970810,8823483310930573832,Undirected,837,,,1.0
7083374017067970810,7460529324392216288,Undirected,838,,,1.0
7083374017067970810,12959706930991859393,Undirected,839,,,1.0
7083374017067970810,15081064889676376130,Undirected,840,,,1.0
7083374017067970810,2291065016706676198,Undirected,841,,,1.0
7083374017067970810,10774967116218911325,Undirected,842,,,1.0
7083374017067970810,7794767952917450262,Undirected,843,,,1.0
7083374017067970810,10837336068811891778,Undirected,844,,,1.0
7083374017067970810,4562821175837135331,Undirected,845,,,1.0
7083374017067970810,2936028019463269790,Undirected,846,,,1.0
7083374017067970810,7436719882880072287,Undirected,847,,,1.0
7083374017067970810,11701858747269976822,Undirected,848,,,1.0
7083374017067970810,18097355335472628825,Undirected,849,,,1.0
7083374017067970810,11350911959895386606,Undirected,850,,,1.0
7083374017067970810,5933316427141387870,Undirected,851,,,1.0
7083374017067970810,8896796441453765252,Undirected,852,,,1.0
7083374017067970810,1034390074365553806,Undirected,853,,,1.0
7083374017067970810,3275945846709794054,Undirected,854,,,1.0
7083374017067970810,13192494545092400285,Undirected,855,,,1.0
7460529324392216288,7735211523881382879,Undirected,856,,,1.0
11701858747269976822,16542822083706314757,Undirected,857,,,1.0
5933316427141387870,5172555326237302875,Undirected,858,,,1.0
9002548514113539138,2636777366644867070,Undirected,859,,,1.0
9002548514113539138,18224195421822371259,Undirected,860,,,1.0
9002548514113539138,5105099495750357055,Undirected,861,,,1.0
9002548514113539138,5172555326237302875,Undirected,862,,,1.0
9002548514113539138,8871044855888056601,Undirected,863,,,1.0
9002548514113539138,14815923580642855365,Undirected,864,,,1.0
9002548514113539138,13255869634806463142,Undirected,865,,,1.0
9002548514113539138,9758662827628224642,Undirected,866,,,1.0
9002548514113539138,3006040116946468064,Undirected,867,,,1.0
9002548514113539138,13295506515347172979,Undirected,868,,,1.0
9002548514113539138,18440068890042130836,Undirected,869,,,1.0
9002548514113539138,4334901471529242310,Undirected,870,,,1.0
9002548514113539138,1117217762974988222,Undirected,871,,,1.0
9002548514113539138,14335570088806137632,Undirected,872,,,1.0
9002548514113539138,11403090342861855079,Undirected,873,,,1.0
9002548514113539138,17581902743551591599,Undirected,874,,,1.0
9002548514113539138,8019273044483474623,Undirected,875,,,1.0
9002548514113539138,5388026941093357972,Undirected,876,,,1.0
9002548514113539138,16799506892485272704,Undirected,877,,,1.0
9002548514113539138,17167410644478877504,Undirected,878,,,1.0
9002548514113539138,4744308593381762283,Undirected,879,,,1.0
2636777366644867070,16352557909006173432,Undirected,880,,,1.0
2636777366644867070,5172555326237302875,Undirected,881,,,1.0
2636777366644867070,5546192390508376801,Undirected,882,,,1.0
2636777366644867070,3610796038103544298,Undirected,883,,,1.0
2636777366644867070,1040573432575353771,Undirected,884,,,1.0
2636777366644867070,15011045910680649733,Undirected,885,,,1.0
2636777366644867070,6840635312618452649,Undirected,886,,,1.0
2636777366644867070,6574666994590377671,Undirected,887,,,1.0
2636777366644867070,8124430938243890722,Undirected,888,,,1.0
2636777366644867070,10693439629664412543,Undirected,889,,,1.0
2636777366644867070,4479028763405990308,Undirected,890,,,1.0
2636777366644867070,9456806189550811418,Undirected,891,,,1.0
5172555326237302875,14666401476808431612,Undirected,892,,,1.0
5172555326237302875,1824973696151304005,Undirected,893,,,1.0
5172555326237302875,14287143247701034140,Undirected,894,,,1.0
5172555326237302875,11948088220872218708,Undirected,895,,,1.0
5172555326237302875,11277427536571658523,Undirected,896,,,1.0
5172555326237302875,7251639336004270829,Undirected,897,,,1.0
5172555326237302875,2971750185700167837,Undirected,898,,,1.0
5172555326237302875,VaZKAsCV5rQJ,Undirected,899,,,1.0
5172555326237302875,PWcOChzYN6AJ,Undirected,900,,,1.0
8871044855888056601,4744308593381762283,Undirected,901,,,1.0
8871044855888056601,10707913154388280297,Undirected,902,,,1.0
8871044855888056601,1065048037638743600,Undirected,903,,,1.0
8871044855888056601,13856696683145232700,Undirected,904,,,1.0
8871044855888056601,1910724000354271599,Undirected,905,,,1.0
8871044855888056601,16917839867075932831,Undirected,906,,,1.0
14815923580642855365,3844293882019503474,Undirected,907,,,1.0
16799506892485272704,5246455310253530805,Undirected,908,,,1.0
16352557909006173432,15449877812446084240,Undirected,909,,,1.0
3610796038103544298,15428066354457734717,Undirected,910,,,1.0
1040573432575353771,5660840818071821549,Undirected,911,,,1.0
1040573432575353771,2007077440857161272,Undirected,912,,,1.0
1040573432575353771,13982456804174086471,Undirected,913,,,1.0
1040573432575353771,692750660367171468,Undirected,914,,,1.0
1040573432575353771,9616555618398774354,Undirected,915,,,1.0
1040573432575353771,ZgkRYwrYNfsJ,Undirected,916,,,1.0
1040573432575353771,idAI-z1kvrcJ,Undirected,917,,,1.0
10693439629664412543,15428066354457734717,Undirected,918,,,1.0
6348177789335667312,5021426414428982293,Undirected,919,,,1.0
6348177789335667312,7645003851937430397,Undirected,920,,,1.0
6348177789335667312,7821187143262872209,Undirected,921,,,1.0
6348177789335667312,2617019484946991578,Undirected,922,,,1.0
6348177789335667312,7304851268196206069,Undirected,923,,,1.0
6348177789335667312,13890742459255153579,Undirected,924,,,1.0
6348177789335667312,2228277109866453846,Undirected,925,,,1.0
6348177789335667312,9655572080977180053,Undirected,926,,,1.0
